order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,total_revenue,discounted_amount,total_cost,net_revenue,profit,profit_margin %
5889,2022-09-29,Standard Class,Consumer,United States,Owensboro,Kentucky,42301,South,Office Supplies,Paper,OFF-PA-10001952,40,50,2,0.04,100,4.0,80,96.0,16.0,16.666666666666664
5890,2023-04-01,First Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Binders,OFF-BI-10002414,30,30,2,0.04,60,2.4,60,57.6,-2.3999999999999986,-4.166666666666664
5891,2022-10-24,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001790,30,40,1,0.03,40,1.2,30,38.8,8.799999999999997,22.680412371134015
5892,2022-03-03,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,OFF-ST-10001590,20,20,2,0.05,40,2.0,40,38.0,-2.0,-5.263157894736842
5893,2023-07-12,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10003657,70,80,3,0.02,240,4.8,210,235.2,25.19999999999999,10.71428571428571
5895,2023-12-23,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10003123,90,100,3,0.03,300,9.0,270,291.0,21.0,7.216494845360824
5896,2022-08-24,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Labels,OFF-LA-10003498,40,40,3,0.02,120,2.4,120,117.6,-2.4000000000000057,-2.040816326530617
5897,2023-09-25,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10004947,20,20,5,0.03,100,3.0,100,97.0,-3.0,-3.0927835051546393
5898,2023-03-28,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Furnishings,FUR-FU-10003799,70,70,4,0.04,280,11.200000000000001,280,268.8,-11.199999999999989,-4.1666666666666625
5899,2023-01-11,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Technology,Phones,TEC-PH-10000673,230,260,4,0.03,1040,31.2,920,1008.8,88.79999999999995,8.802537668517047
5900,2022-11-20,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,OFF-EN-10002621,10,10,1,0.04,10,0.4,10,9.6,-0.40000000000000036,-4.1666666666666705
5901,2022-11-09,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004528,20,20,9,0.05,180,9.0,180,171.0,-9.0,-5.263157894736842
5902,2022-06-05,Standard Class,Corporate,United States,Westfield,New Jersey,7090,East,Furniture,Furnishings,FUR-FU-10001889,30,30,3,0.04,90,3.6,90,86.4,-3.5999999999999943,-4.16666666666666
5903,2022-06-21,Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10000157,60,60,3,0.04,180,7.2,180,172.8,-7.199999999999989,-4.16666666666666
5904,2022-11-27,Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10002764,40,50,4,0.04,200,8.0,160,192.0,32.0,16.666666666666664
5905,2022-06-14,Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10000143,30,30,5,0.04,150,6.0,150,144.0,-6.0,-4.166666666666666
5906,2023-09-28,Same Day,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Labels,OFF-LA-10000414,30,40,4,0.03,160,4.8,120,155.2,35.19999999999999,22.680412371134015
5907,2023-05-13,Same Day,Home Office,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10003441,20,20,1,0.04,20,0.8,20,19.2,-0.8000000000000007,-4.1666666666666705
5908,2022-06-17,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10002353,20,20,2,0.03,40,1.2,40,38.8,-1.2000000000000028,-3.0927835051546464
5909,2022-01-08,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Appliances,OFF-AP-10001303,50,60,3,0.03,180,5.3999999999999995,150,174.6,24.599999999999994,14.089347079037799
5910,2023-09-12,Standard Class,Corporate,United States,San Jose,California,95123,West,Furniture,Furnishings,FUR-FU-10003026,10,10,3,0.04,30,1.2,30,28.8,-1.1999999999999993,-4.166666666666664
5911,2022-11-24,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10000632,80,100,3,0.02,300,6.0,240,294.0,54.0,18.367346938775512
5912,2022-09-24,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10001328,40,50,3,0.03,150,4.5,120,145.5,25.5,17.525773195876287
5913,2022-03-11,Second Class,Corporate,United States,Owensboro,Kentucky,42301,South,Office Supplies,Supplies,OFF-SU-10004661,20,30,3,0.05,90,4.5,60,85.5,25.5,29.82456140350877
5914,2023-11-21,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10000617,10,10,5,0.02,50,1.0,50,49.0,-1.0,-2.0408163265306123
5915,2023-08-07,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10002762,70,90,7,0.04,630,25.2,490,604.8,114.79999999999995,18.981481481481474
5916,2022-06-08,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10001973,180,200,2,0.02,400,8.0,360,392.0,32.0,8.16326530612245
5917,2022-09-07,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10003058,80,90,4,0.02,360,7.2,320,352.8,32.80000000000001,9.297052154195013
5918,2022-03-03,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10004834,3810,4230,6,0.05,25380,1269.0,22860,24111.0,1251.0,5.188503172825682
5919,2022-02-02,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002213,1720,2000,5,0.04,10000,400.0,8600,9600.0,1000.0,10.416666666666668
5920,2022-12-16,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002170,200,210,3,0.04,630,25.2,600,604.8,4.7999999999999545,0.7936507936507862
5921,2022-05-02,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10003033,550,660,2,0.05,1320,66.0,1100,1254.0,154.0,12.280701754385964
5922,2023-09-21,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10004071,100,110,2,0.03,220,6.6,200,213.4,13.400000000000006,6.2792877225866945
5923,2022-08-18,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10000169,60,70,4,0.02,280,5.6000000000000005,240,274.4,34.39999999999998,12.53644314868804
5924,2023-11-24,Second Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10002958,250,310,2,0.05,620,31.0,500,589.0,89.0,15.110356536502549
5925,2023-03-14,Second Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10001177,20,20,7,0.04,140,5.6000000000000005,140,134.4,-5.599999999999994,-4.1666666666666625
5926,2023-07-07,Standard Class,Corporate,United States,Bellingham,Washington,98226,West,Technology,Accessories,TEC-AC-10004975,1010,1100,10,0.04,11000,440.0,10100,10560.0,460.0,4.356060606060606
5927,2022-11-14,Standard Class,Corporate,United States,Decatur,Alabama,35601,South,Furniture,Tables,FUR-TA-10001086,1100,1220,8,0.05,9760,488.0,8800,9272.0,472.0,5.090595340811044
5928,2023-05-03,Standard Class,Corporate,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Labels,OFF-LA-10000240,10,10,1,0.02,10,0.2,10,9.8,-0.1999999999999993,-2.0408163265306047
5929,2022-09-12,Standard Class,Corporate,United States,Fayetteville,Arkansas,72701,South,Furniture,Furnishings,FUR-FU-10002107,10,10,4,0.04,40,1.6,40,38.4,-1.6000000000000014,-4.1666666666666705
5930,2022-12-29,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Bookcases,FUR-BO-10001519,90,90,3,0.04,270,10.8,270,259.2,-10.800000000000011,-4.166666666666671
5931,2022-05-01,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10004100,20,20,3,0.03,60,1.7999999999999998,60,58.2,-1.7999999999999972,-3.092783505154634
5932,2022-10-01,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10001363,630,680,2,0.02,1360,27.2,1260,1332.8,72.79999999999995,5.462184873949576
5933,2023-03-25,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10004835,10,10,3,0.04,30,1.2,30,28.8,-1.1999999999999993,-4.166666666666664
5934,2022-04-21,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10002018,20,20,3,0.02,60,1.2,60,58.8,-1.2000000000000028,-2.040816326530617
5935,2022-09-11,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10003033,490,530,2,0.02,1060,21.2,980,1038.8,58.799999999999955,5.660377358490562
5936,2023-09-24,Same Day,Home Office,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10000221,30,30,5,0.04,150,6.0,150,144.0,-6.0,-4.166666666666666
5937,2023-07-25,Same Day,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10001198,160,180,3,0.03,540,16.2,480,523.8,43.799999999999955,8.361970217640312
5938,2022-12-10,Same Day,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10002564,60,70,3,0.03,210,6.3,180,203.7,23.69999999999999,11.634756995581732
5939,2023-03-09,Standard Class,Consumer,United States,Plano,Texas,75023,Central,Technology,Phones,TEC-PH-10003811,90,100,1,0.02,100,2.0,90,98.0,8.0,8.16326530612245
5940,2022-07-18,Standard Class,Consumer,United States,Plano,Texas,75023,Central,Office Supplies,Labels,OFF-LA-10004178,10,10,4,0.02,40,0.8,40,39.2,-0.7999999999999972,-2.0408163265306047
5941,2022-01-10,Second Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001465,370,440,12,0.02,5280,105.60000000000001,4440,5174.4,734.3999999999996,14.192949907235617
5942,2023-11-18,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10000940,10,10,2,0.02,20,0.4,20,19.6,-0.3999999999999986,-2.0408163265306047
5943,2023-09-08,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10001700,190,210,4,0.04,840,33.6,760,806.4,46.39999999999998,5.753968253968251
5944,2023-02-18,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10000771,10,10,1,0.04,10,0.4,10,9.6,-0.40000000000000036,-4.1666666666666705
5945,2022-10-16,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10002399,80,100,5,0.05,500,25.0,400,475.0,75.0,15.789473684210526
5946,2022-08-23,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004983,20,30,4,0.03,120,3.5999999999999996,80,116.4,36.400000000000006,31.271477663230247
5947,2022-12-04,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10004258,50,50,4,0.03,200,6.0,200,194.0,-6.0,-3.0927835051546393
5948,2023-12-30,Second Class,Home Office,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,OFF-BI-10004040,30,30,5,0.03,150,4.5,150,145.5,-4.5,-3.0927835051546393
5949,2022-10-24,Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Envelopes,OFF-EN-10003862,30,40,4,0.03,160,4.8,120,155.2,35.19999999999999,22.680412371134015
5950,2023-11-02,Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Technology,Accessories,TEC-AC-10004571,280,300,3,0.03,900,27.0,840,873.0,33.0,3.7800687285223367
5951,2023-02-11,Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Appliances,OFF-AP-10000891,240,260,2,0.04,520,20.8,480,499.2,19.19999999999999,3.8461538461538445
5952,2022-02-13,Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Binders,OFF-BI-10002026,210,230,6,0.02,1380,27.6,1260,1352.4,92.40000000000009,6.832298136645969
5953,2023-05-02,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10001826,20,20,4,0.04,80,3.2,80,76.8,-3.200000000000003,-4.1666666666666705
5954,2022-08-08,First Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001231,10,10,5,0.05,50,2.5,50,47.5,-2.5,-5.263157894736842
5955,2022-10-21,Second Class,Corporate,United States,Reading,Pennsylvania,19601,East,Furniture,Furnishings,FUR-FU-10000409,20,20,2,0.05,40,2.0,40,38.0,-2.0,-5.263157894736842
5956,2023-07-31,Second Class,Corporate,United States,Reading,Pennsylvania,19601,East,Furniture,Bookcases,FUR-BO-10002545,430,520,4,0.02,2080,41.6,1720,2038.4,318.4000000000001,15.620094191522766
5957,2022-04-27,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10002756,550,680,5,0.03,3400,102.0,2750,3298.0,548.0,16.616130988477863
5958,2022-07-05,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10003842,130,150,5,0.04,750,30.0,650,720.0,70.0,9.722222222222223
5959,2022-06-03,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10004459,30,30,4,0.03,120,3.5999999999999996,120,116.4,-3.5999999999999943,-3.092783505154634
5960,2022-04-10,Second Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10003746,720,770,3,0.03,2310,69.3,2160,2240.7,80.69999999999982,3.6015530860891607
5961,2022-05-19,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10003142,20,20,4,0.03,80,2.4,80,77.6,-2.4000000000000057,-3.0927835051546464
5962,2022-06-01,Second Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10001425,480,580,9,0.03,5220,156.6,4320,5063.4,743.3999999999996,14.681834340561672
5963,2023-07-29,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10001626,10,10,2,0.02,20,0.4,20,19.6,-0.3999999999999986,-2.0408163265306047
5964,2022-07-25,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003625,100,120,4,0.02,480,9.6,400,470.4,70.39999999999998,14.96598639455782
5965,2022-03-11,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Supplies,OFF-SU-10004768,20,20,3,0.02,60,1.2,60,58.8,-1.2000000000000028,-2.040816326530617
5966,2023-11-01,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10000777,210,230,6,0.02,1380,27.6,1260,1352.4,92.40000000000009,6.832298136645969
5967,2022-05-25,Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Phones,TEC-PH-10003171,100,110,3,0.05,330,16.5,300,313.5,13.5,4.30622009569378
5968,2023-08-23,First Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10001033,70,80,2,0.05,160,8.0,140,152.0,12.0,7.894736842105263
5969,2023-08-01,First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10000418,90,100,1,0.04,100,4.0,90,96.0,6.0,6.25
5970,2022-11-08,First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10001982,10,10,2,0.05,20,1.0,20,19.0,-1.0,-5.263157894736842
5971,2023-07-16,First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10002230,20,20,4,0.02,80,1.6,80,78.4,-1.5999999999999943,-2.0408163265306047
5972,2023-10-03,First Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10003577,40,40,3,0.04,120,4.8,120,115.2,-4.799999999999997,-4.166666666666664
5973,2023-01-03,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,FUR-BO-10001811,210,240,1,0.05,240,12.0,210,228.0,18.0,7.894736842105263
5974,2023-03-03,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Appliances,OFF-AP-10003779,360,410,2,0.04,820,32.8,720,787.2,67.20000000000005,8.536585365853663
5975,2023-02-14,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10000676,310,390,5,0.03,1950,58.5,1550,1891.5,341.5,18.054454136928364
5976,2023-02-22,Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Storage,OFF-ST-10001496,330,360,2,0.03,720,21.599999999999998,660,698.4,38.39999999999998,5.498281786941578
5977,2023-09-17,Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Paper,OFF-PA-10003673,10,10,2,0.02,20,0.4,20,19.6,-0.3999999999999986,-2.0408163265306047
5978,2023-12-13,First Class,Consumer,United States,Mesa,Arizona,85204,West,Technology,Phones,TEC-PH-10004614,490,550,10,0.04,5500,220.0,4900,5280.0,380.0,7.196969696969697
5979,2022-06-27,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,Tables,FUR-TA-10001039,340,430,5,0.04,2150,86.0,1700,2064.0,364.0,17.635658914728683
5980,2023-05-12,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10000474,20,30,2,0.03,60,1.7999999999999998,40,58.2,18.200000000000003,31.271477663230247
5981,2022-08-23,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,FUR-CH-10004698,140,160,2,0.05,320,16.0,280,304.0,24.0,7.894736842105263
5982,2022-07-10,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Storage,OFF-ST-10003327,20,20,2,0.03,40,1.2,40,38.8,-1.2000000000000028,-3.0927835051546464
5983,2022-02-27,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000232,10,10,2,0.05,20,1.0,20,19.0,-1.0,-5.263157894736842
5984,2023-12-26,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10003657,20,20,6,0.04,120,4.8,120,115.2,-4.799999999999997,-4.166666666666664
